Plate,State,License Type,Summons Number,Issue Date,Violation Time,Violation,Fine Amount,County
JGW7452,NY,PAS,5602291581,4/30/2023,06:27A,MOBILE BUS LANE VIOLATION,$200.00 ,
JGW7452,NY,PAS,5602291763,4/30/2023,11:03A,MOBILE BUS LANE VIOLATION,$200.00 ,
HXH6681,NY,PAS,5602292378,4/30/2023,08:46P,MOBILE BUS LANE VIOLATION,$150.00 ,
T740483C,NY,OMT,5602291660,4/30/2023,08:50A,MOBILE BUS LANE VIOLATION,$150.00 ,
JCL4706,NY,PAS,5602292100,4/30/2023,03:45P,MOBILE BUS LANE VIOLATION,$50.00 ,
KKJ5932,NY,PAS,5602292111,4/30/2023,03:46P,MOBILE BUS LANE VIOLATION,$250.00 ,
KKL3642,NY,PAS,5602292366,4/30/2023,08:15P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KSE3499,NY,PAS,5602292860,4/30/2023,01:20P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HYK2324,NY,PAS,5602291910,4/30/2023,01:05P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KHB5079,NY,PAS,5602291854,4/30/2023,12:54P,MOBILE BUS LANE VIOLATION,$50.00 ,
JPP6588,NY,PAS,5602292020,4/30/2023,02:46P,MOBILE BUS LANE VIOLATION,$50.00 ,
JHU1621,NY,PAS,5602291908,4/30/2023,01:05P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
T110651C,NY,OMT,5602291829,4/30/2023,12:21P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
KSB3021,NY,PAS,5602292032,4/30/2023,02:56P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HSD2812,NY,PAS,5602291817,4/30/2023,12:10P,MOBILE BUS LANE VIOLATION,$100.00 ,
HHM1959,NY,PAS,9049786996,4/30/2023,07:24A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
JNK1378,NY,PAS,9046554650,4/30/2023,12:32P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JPR6454,NY,PAS,9046554831,4/30/2023,02:24P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KDR9776,NY,PAS,9050981938,4/30/2023,12:44P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KXU3334,NY,PAS,9049793990,4/30/2023,06:53A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KUG4155,NY,PAS,9042934773,4/30/2023,06:47A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KVS1407,NY,PAS,9047792567,4/30/2023,02:03P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KNS8489,NY,PAS,9049465882,4/30/2023,12:39P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HHM1959,NY,PAS,9049786984,4/30/2023,07:23A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
HME7313,NY,PAS,9050520091,4/30/2023,10:04A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KWL1647,NY,PAS,9050531222,4/30/2023,01:40P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JPA9139,NY,PAS,9050970280,4/30/2023,11:58A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
T112165C,NY,OMT,9049794051,4/30/2023,07:00A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KYE8755,NY,PAS,9050520078,4/30/2023,09:21A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KYT7509,NY,PAS,8894659033,4/30/2023,07:19A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
BDW1819,NY,PAS,8894659124,4/30/2023,09:16A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
LCF5260,NY,OMS,8939829499,4/30/2023,07:38A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
AHW1590,NY,PAS,9046554843,4/30/2023,02:25P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KVV3490,NY,PAS,9046554880,4/30/2023,06:54P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KDF5769,NY,PAS,9047757518,4/30/2023,07:07A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JFL6812,NY,PAS,9049323212,4/30/2023,03:46P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KYB8901,NY,OMS,9050520121,4/30/2023,10:17A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KNZ5068,NY,PAS,9050970369,4/30/2023,12:15P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KMM8070,NY,PAS,9050982141,4/30/2023,02:01P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JKT2011,NY,PAS,9048867125,4/30/2023,12:34P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KZF7838,NY,PAS,9038348290,4/30/2023,06:57A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KKS4094,NY,PAS,9049150949,4/30/2023,10:51A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JMU8456,NY,PAS,9051345161,4/30/2023,07:14A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
CXE2509,NY,PAS,9050982220,4/30/2023,05:10P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KSY6913,NY,PAS,9050970278,4/30/2023,11:58A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KYZ4063,NY,PAS,9047921173,4/30/2023,06:14P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
GNW9046,NY,PAS,9048867101,4/30/2023,12:32P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JLR9178,NY,PAS,9049794385,4/30/2023,12:45P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KGW3031,NY,PAS,9050982207,4/30/2023,05:08P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KWG2668,NY,PAS,9047757506,4/30/2023,06:58A,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
JPV8498,NY,PAS,9050531179,4/30/2023,12:45P,NO STAND TAXI/FHV RELIEF STAND,$115.00 ,NY
KLH2065,NY,PAS,9031093907,4/30/2023,01:29P,NO STANDING-FOR HIRE VEH STND,$115.00 ,K
JKH2016,NY,PAS,1484667487,5/1/2023,11:12A,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,R
JPA5447,NY,PAS,1478442827,5/1/2023,08:36A,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,Q
JNY5132,NY,PAS,1447187830,5/1/2023,04:12P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,R
GEH7971,NY,PAS,9050113898,5/1/2023,12:39P,NO PARKING-EXC. DSBLTY PERMIT,$180.00 ,Q
HXU7821,NY,PAS,9051357102,5/1/2023,07:09A,MISUSE PARKING PERMIT,$65.00 ,NY
GAU7341,NY,PAS,9045768355,5/1/2023,02:21P,MISUSE PARKING PERMIT,$65.00 ,NY
LAZ5375,NY,PAS,9050205422,5/1/2023,02:02P,MISUSE PARKING PERMIT,$65.00 ,NY
FYF3679,NY,PAS,9050975525,5/1/2023,08:59A,MISUSE PARKING PERMIT,$65.00 ,NY
FYC2686,NY,PAS,9051340679,5/1/2023,04:16P,MISUSE PARKING PERMIT,$65.00 ,NY
85190,NY,MED,9050205483,5/1/2023,02:23P,MISUSE PARKING PERMIT,$65.00 ,NY
JKJ5764,NY,PAS,9051357345,5/1/2023,08:39A,MISUSE PARKING PERMIT,$65.00 ,NY
NZH120,NY,PAS,9052915131,5/1/2023,05:58P,MISUSE PARKING PERMIT,$65.00 ,NY
GNW8826,NY,PAS,8977389653,5/1/2023,02:57P,MISUSE PARKING PERMIT,$65.00 ,K
ENK8526,NY,PAS,1489495629,5/1/2023,06:40A,MISUSE PARKING PERMIT,$65.00 ,K
92692,NY,MED,9050205562,5/1/2023,04:09P,MISUSE PARKING PERMIT,$65.00 ,NY
JRU2133,NY,PAS,9051941225,5/1/2023,06:17A,MISUSE PARKING PERMIT,$65.00 ,K
FCY8774,NY,PAS,9049810573,5/1/2023,09:10A,MISUSE PARKING PERMIT,$65.00 ,NY
KSM5660,NY,PAS,9049051765,5/1/2023,10:11A,MISUSE PARKING PERMIT,$65.00 ,Q
KWC9194,NY,PAS,9050982517,5/1/2023,05:17P,MISUSE PARKING PERMIT,$65.00 ,NY
JEB5521,NY,PAS,8934671592,5/1/2023,03:14P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
SAHIRA42,NY,SRF,9048077059,5/1/2023,01:35P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
HDW9883,NY,PAS,9052271471,5/1/2023,08:12P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KYZ5302,NY,PAS,9050526494,5/1/2023,12:27P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
308AMR,NY,ORG,9049688342,5/1/2023,03:14P,FRAUDULENT USE PARKING PERMIT,$65.00 ,K
HJV1601,NY,PAS,9051600148,5/1/2023,05:11P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KMS8473,NY,PAS,9045513328,5/1/2023,03:33P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KJK7816,NY,PAS,9048874981,5/1/2023,04:09P,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KLJ8727,NY,PAS,9050185514,5/1/2023,08:30A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
KPV8295,NY,PAS,9044089237,5/1/2023,11:32A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
GVB6652,NY,PAS,9044979024,5/1/2023,10:02A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
GUR1679,NY,PAS,9044979061,5/1/2023,10:42A,FRAUDULENT USE PARKING PERMIT,$65.00 ,NY
ERU7814,NY,PAS,5602293309,5/1/2023,08:54A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JKV5173,NY,PAS,5602293541,5/1/2023,09:43A,MOBILE BUS LANE VIOLATION,$50.00 ,
KKG3143,NY,PAS,5602293863,5/1/2023,10:46A,MOBILE BUS LANE VIOLATION,$150.00 ,
77744JW,NY,COM,5602293966,5/1/2023,11:23A,MOBILE BUS LANE VIOLATION,$250.00 ,
KWF4696,NY,PAS,5602294442,5/1/2023,01:01P,MOBILE BUS LANE VIOLATION,$50.00 ,
HSV2918,NY,PAS,5602295859,5/1/2023,03:54P,MOBILE BUS LANE VIOLATION,$250.00 ,
KXC8588,NY,PAS,5602295987,5/1/2023,04:28P,MOBILE BUS LANE VIOLATION,$100.00 ,
GEG8261,NY,PAS,5602297121,5/1/2023,05:54P,MOBILE BUS LANE VIOLATION,$50.00 ,
KZF6812,NY,PAS,5602294831,5/1/2023,01:50P,MOBILE BUS LANE VIOLATION,$50.00 ,
49539JX,NY,COM,5602296530,5/1/2023,05:09P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KGA1737,NY,PAS,5602295290,5/1/2023,02:46P,MOBILE BUS LANE VIOLATION,$100.00 ,
55041NB,NY,COM,5602295744,5/1/2023,03:39P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
GNE7634,NY,PAS,5602292408,5/1/2023,06:26A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
T666775C,NY,OMT,5602294612,5/1/2023,01:18P,MOBILE BUS LANE VIOLATION,$50.00 ,
JLG3298,NY,PAS,5602296104,5/1/2023,04:33P,MOBILE BUS LANE VIOLATION,$50.00 ,
KVT6665,NY,PAS,5602296542,5/1/2023,05:10P,MOBILE BUS LANE VIOLATION,$50.00 ,
KMX9737,NY,PAS,5602296670,5/1/2023,05:21P,MOBILE BUS LANE VIOLATION,$50.00 ,
KDF5703,NY,PAS,5602296347,5/1/2023,05:02P,MOBILE BUS LANE VIOLATION,$250.00 ,
60041NB,NY,COM,5602296426,5/1/2023,05:04P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
GHF4047,NY,PAS,5602302694,5/1/2023,06:19P,MOBILE BUS LANE VIOLATION,$50.00 ,
KKC3731,NY,999,5602294302,5/1/2023,12:45P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
LAX6013,NY,PAS,5602302669,5/1/2023,06:11P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KHM2691,NY,OMS,5602293449,5/1/2023,09:27A,MOBILE BUS LANE VIOLATION,$50.00 ,BK
HLY8688,NY,PAS,5602293280,5/1/2023,08:50A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KYL4745,NY,PAS,5602297029,5/1/2023,05:48P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KZU5830,NY,PAS,5602297820,5/1/2023,06:54P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
90423NC,NY,COM,5602294065,5/1/2023,11:47A,MOBILE BUS LANE VIOLATION,$250.00 ,
62222MM,NY,COM,5602295628,5/1/2023,03:30P,MOBILE BUS LANE VIOLATION,$250.00 ,
10337NB,NY,COM,5602295860,5/1/2023,03:56P,MOBILE BUS LANE VIOLATION,$250.00 ,
KEX4827,NY,PAS,5602296750,5/1/2023,05:27P,MOBILE BUS LANE VIOLATION,$100.00 ,
KEM7321,NY,PAS,5602297698,5/1/2023,06:46P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
T111959C,NY,OMT,5602297960,5/1/2023,08:06P,MOBILE BUS LANE VIOLATION,$50.00 ,
HSM1863,NY,PAS,5602297972,5/1/2023,08:08P,MOBILE BUS LANE VIOLATION,$150.00 ,
29172ML,NY,COM,5602302529,5/1/2023,04:04P,MOBILE BUS LANE VIOLATION,$100.00 ,
KKG2566,NY,PAS,5602296554,5/1/2023,05:10P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
HYC5283,NY,PAS,5602292561,5/1/2023,07:39A,MOBILE BUS LANE VIOLATION,$50.00 ,
HWU4743,NY,PAS,5602293589,5/1/2023,09:45A,MOBILE BUS LANE VIOLATION,$200.00 ,BK
CJX7608,NY,PAS,5602293899,5/1/2023,10:52A,MOBILE BUS LANE VIOLATION,$50.00 ,
14150NB,NY,COM,5602294788,5/1/2023,01:44P,MOBILE BUS LANE VIOLATION,$150.00 ,MN
47548MN,NY,COM,5602294387,5/1/2023,12:58P,MOBILE BUS LANE VIOLATION,$250.00 ,
KVT2732,NY,PAS,5602297480,5/1/2023,06:37P,MOBILE BUS LANE VIOLATION,$50.00 ,
97246NB,NY,COM,5602294454,5/1/2023,01:02P,MOBILE BUS LANE VIOLATION,$250.00 ,
JAV1861,NY,PAS,5602302566,5/1/2023,04:40P,MOBILE BUS LANE VIOLATION,$50.00 ,
18878NA,NY,COM,5602292998,5/1/2023,08:02A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
28827ND,NY,COM,5602293012,5/1/2023,08:05A,MOBILE BUS LANE VIOLATION,$200.00 ,
KJJ1619,NY,PAS,5602293061,5/1/2023,08:13A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
EFF4826,NY,PAS,5602293176,5/1/2023,08:29A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KNN5071,NY,PAS,5602293220,5/1/2023,08:35A,MOBILE BUS LANE VIOLATION,$100.00 ,QN
98056NA,NY,COM,5602293346,5/1/2023,09:11A,MOBILE BUS LANE VIOLATION,$50.00 ,
KGR6114,NY,PAS,5602293360,5/1/2023,09:16A,MOBILE BUS LANE VIOLATION,$50.00 ,
KLJ4506,NY,PAS,5602293565,5/1/2023,09:45A,MOBILE BUS LANE VIOLATION,$50.00 ,
KNU6775,NY,PAS,5602293693,5/1/2023,09:52A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JHR2442,NY,PAS,5602293840,5/1/2023,10:38A,MOBILE BUS LANE VIOLATION,$100.00 ,
15526MN,NY,COM,5602293929,5/1/2023,11:19A,MOBILE BUS LANE VIOLATION,$250.00 ,
83917MK,NY,COM,5602294132,5/1/2023,12:15P,MOBILE BUS LANE VIOLATION,$200.00 ,
28780ML,NY,COM,5602294272,5/1/2023,12:41P,MOBILE BUS LANE VIOLATION,$250.00 ,
49477MJ,NY,COM,5602294260,5/1/2023,12:39P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HXH4173,NY,PAS,5602294296,5/1/2023,12:45P,MOBILE BUS LANE VIOLATION,$50.00 ,
KPD5228,NY,PAS,5602294478,5/1/2023,01:04P,MOBILE BUS LANE VIOLATION,$50.00 ,
30087NC,NY,COM,5602294636,5/1/2023,01:23P,MOBILE BUS LANE VIOLATION,$200.00 ,
ECK1247,NY,PAS,5602294818,5/1/2023,01:47P,MOBILE BUS LANE VIOLATION,$50.00 ,
KYK5384,NY,PAS,5602294820,5/1/2023,01:49P,MOBILE BUS LANE VIOLATION,$150.00 ,
JNF2071,NY,PAS,5602294880,5/1/2023,01:54P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
80172MM,NY,COM,5602295197,5/1/2023,02:38P,MOBILE BUS LANE VIOLATION,$250.00 ,
T711572C,NY,OMT,5602295355,5/1/2023,02:52P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
T743185C,NY,OMT,5602295392,5/1/2023,02:54P,MOBILE BUS LANE VIOLATION,$150.00 ,
N678MT,NY,PAS,5602295471,5/1/2023,03:08P,MOBILE BUS LANE VIOLATION,$50.00 ,
29247ML,NY,COM,5602295460,5/1/2023,03:07P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
80222MM,NY,COM,5602295616,5/1/2023,03:28P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
JNC1022,NY,PAS,5602295793,5/1/2023,03:50P,MOBILE BUS LANE VIOLATION,$100.00 ,
KYV8307,NY,PAS,5602295963,5/1/2023,04:22P,MOBILE BUS LANE VIOLATION,$50.00 ,ST
GZX5257,NY,PAS,5602296153,5/1/2023,04:37P,MOBILE BUS LANE VIOLATION,$50.00 ,
ETK3460,NY,PAS,5602296189,5/1/2023,04:41P,MOBILE BUS LANE VIOLATION,$50.00 ,
KZL5269,NY,PAS,5602296268,5/1/2023,04:53P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HRU1405,NY,PAS,5602296300,5/1/2023,04:58P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KYN8774,NY,PAS,5602296876,5/1/2023,05:39P,MOBILE BUS LANE VIOLATION,$200.00 ,
KRV5416,NY,PAS,5602296992,5/1/2023,05:47P,MOBILE BUS LANE VIOLATION,$150.00 ,MN
80303MM,NY,COM,5602297066,5/1/2023,05:52P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KWW5991,NY,PAS,5602297339,5/1/2023,06:25P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KYJ2164,NY,PAS,5602297352,5/1/2023,06:26P,MOBILE BUS LANE VIOLATION,$50.00 ,
T741314C,NY,OMT,5602297546,5/1/2023,06:39P,MOBILE BUS LANE VIOLATION,$250.00 ,MN
HGZ2853,NY,999,5602297819,5/1/2023,06:54P,MOBILE BUS LANE VIOLATION,$100.00 ,
LBK6023,NY,PAS,5602297947,5/1/2023,08:02P,MOBILE BUS LANE VIOLATION,$50.00 ,
JNC4642,NY,PAS,5602298058,5/1/2023,08:48P,MOBILE BUS LANE VIOLATION,$200.00 ,
SAUCE,NY,SPO,5602302610,5/1/2023,05:32P,MOBILE BUS LANE VIOLATION,$50.00 ,
JARJIS,NY,SRF,5602302700,5/1/2023,06:44P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
KZW1035,NY,PAS,5602293486,5/1/2023,09:33A,MOBILE BUS LANE VIOLATION,$50.00 ,
KTC1762,NY,PAS,5602293504,5/1/2023,09:36A,MOBILE BUS LANE VIOLATION,$100.00 ,
T754134C,NY,OMT,5602293875,5/1/2023,10:46A,MOBILE BUS LANE VIOLATION,$100.00 ,
85173NB,NY,COM,5602294727,5/1/2023,01:35P,MOBILE BUS LANE VIOLATION,$50.00 ,
KGT5941,NY,PAS,5602294909,5/1/2023,01:55P,MOBILE BUS LANE VIOLATION,$50.00 ,
LAX8382,NY,PAS,5602294971,5/1/2023,02:12P,MOBILE BUS LANE VIOLATION,$50.00 ,
13336NA,NY,COM,5602295240,5/1/2023,02:41P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KYZ3463,NY,PAS,5602295306,5/1/2023,02:46P,MOBILE BUS LANE VIOLATION,$50.00 ,
KYP5824,NY,PAS,5602295379,5/1/2023,02:54P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HNC5178,NY,PAS,5602295434,5/1/2023,03:02P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KTY3710,NY,PAS,5602296098,5/1/2023,04:33P,MOBILE BUS LANE VIOLATION,$100.00 ,
KAK4756,NY,OMS,5602296499,5/1/2023,05:08P,MOBILE BUS LANE VIOLATION,$50.00 ,
LAK7981,NY,PAS,5602296505,5/1/2023,05:08P,MOBILE BUS LANE VIOLATION,$50.00 ,
CZR3814,NY,PAS,5602296633,5/1/2023,05:15P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
BXJ3036,NY,PAS,5602296773,5/1/2023,05:29P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KRR6217,NY,PAS,5602296852,5/1/2023,05:38P,MOBILE BUS LANE VIOLATION,$50.00 ,
KAH8170,NY,PAS,5602296839,5/1/2023,05:38P,MOBILE BUS LANE VIOLATION,$50.00 ,
KAE6927,NY,OMS,5602296967,5/1/2023,05:44P,MOBILE BUS LANE VIOLATION,$200.00 ,MN
JGP4401,NY,PAS,5602297110,5/1/2023,05:54P,MOBILE BUS LANE VIOLATION,$50.00 ,
GEX2827,NY,PAS,5602297789,5/1/2023,06:52P,MOBILE BUS LANE VIOLATION,$50.00 ,
KXT5288,NY,PAS,5602297900,5/1/2023,07:31P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
36002MN,NY,COM,5602297959,5/1/2023,08:05P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JKK4447,NY,PAS,5602292986,5/1/2023,08:00A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
R10186,NY,PAS,5602293036,5/1/2023,08:07A,MOBILE BUS LANE VIOLATION,$50.00 ,
LAM2002,NY,PAS,5602294181,5/1/2023,12:22P,MOBILE BUS LANE VIOLATION,$50.00 ,
30432PF,NY,PAS,5602295185,5/1/2023,02:30P,MOBILE BUS LANE VIOLATION,$50.00 ,
16154NA,NY,COM,5602295410,5/1/2023,02:58P,MOBILE BUS LANE VIOLATION,$50.00 ,
98044ND,NY,COM,5602295653,5/1/2023,03:32P,MOBILE BUS LANE VIOLATION,$50.00 ,
KZV5112,NY,PAS,5602295896,5/1/2023,04:14P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KJR1526,NY,PAS,5602295951,5/1/2023,04:22P,MOBILE BUS LANE VIOLATION,$100.00 ,QN
96850MN,NY,COM,5602296165,5/1/2023,04:40P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
JRC5850,NY,PAS,5602296190,5/1/2023,04:46P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
14011NE,NY,COM,5602296712,5/1/2023,05:22P,MOBILE BUS LANE VIOLATION,$50.00 ,
KHU2908,NY,PAS,5602296815,5/1/2023,05:32P,MOBILE BUS LANE VIOLATION,$50.00 ,
KYT8704,NY,PAS,5602297078,5/1/2023,05:52P,MOBILE BUS LANE VIOLATION,$50.00 ,
59178MJ,NY,COM,5602297388,5/1/2023,06:30P,MOBILE BUS LANE VIOLATION,$200.00 ,
DWR9597,NY,PAS,5602293103,5/1/2023,08:17A,MOBILE BUS LANE VIOLATION,$50.00 ,
KYZ1181,NY,PAS,5602293050,5/1/2023,08:12A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
GHF6474,NY,PAS,5602293450,5/1/2023,09:27A,MOBILE BUS LANE VIOLATION,$50.00 ,
JNN5589,NY,PAS,5602294089,5/1/2023,12:04P,MOBILE BUS LANE VIOLATION,$50.00 ,
87257JF,NY,COM,5602294170,5/1/2023,12:20P,MOBILE BUS LANE VIOLATION,$50.00 ,
T112518C,NY,OMT,5602294375,5/1/2023,12:55P,MOBILE BUS LANE VIOLATION,$50.00 ,
KDX6020,NY,PAS,5602294661,5/1/2023,01:25P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
KZA2482,NY,PAS,5602294960,5/1/2023,02:05P,MOBILE BUS LANE VIOLATION,$50.00 ,
JSC2775,NY,PAS,5602295835,5/1/2023,03:52P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
19260MM,NY,COM,5602296001,5/1/2023,04:29P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HVW1150,NY,PAS,5602296396,5/1/2023,05:03P,MOBILE BUS LANE VIOLATION,$250.00 ,
KHF5477,NY,PAS,5602297560,5/1/2023,06:40P,MOBILE BUS LANE VIOLATION,$50.00 ,
13287MJ,NY,COM,5602292445,5/1/2023,07:22A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KGN5642,NY,PAS,5602293498,5/1/2023,09:34A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
JHM5185,NY,PAS,5602294600,5/1/2023,01:13P,MOBILE BUS LANE VIOLATION,$250.00 ,BK
KWK7914,NY,PAS,5602302773,5/1/2023,08:33P,MOBILE BUS LANE VIOLATION,$50.00 ,
HEG7193,NY,PAS,5602293188,5/1/2023,08:29A,MOBILE BUS LANE VIOLATION,$50.00 ,QN
GZS8921,NY,PAS,5602293413,5/1/2023,09:20A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
HUY8301,NY,PAS,5602293474,5/1/2023,09:30A,MOBILE BUS LANE VIOLATION,$100.00 ,
KUP9577,NY,PAS,5602296220,5/1/2023,04:48P,MOBILE BUS LANE VIOLATION,$100.00 ,BK
JKY7457,NY,PAS,5602296529,5/1/2023,05:08P,MOBILE BUS LANE VIOLATION,$150.00 ,
KMX3689,NY,PAS,5602296803,5/1/2023,05:32P,MOBILE BUS LANE VIOLATION,$100.00 ,
KVT6302,NY,999,5602297625,5/1/2023,06:44P,MOBILE BUS LANE VIOLATION,$150.00 ,
KUX6627,NY,PAS,5602298113,5/1/2023,09:45P,MOBILE BUS LANE VIOLATION,$50.00 ,
KYM7440,NY,PAS,5602297170,5/1/2023,05:58P,MOBILE BUS LANE VIOLATION,$100.00 ,MN
KVT1464,NY,PAS,5602296827,5/1/2023,05:36P,MOBILE BUS LANE VIOLATION,$150.00 ,
KLJ6395,NY,PAS,5602296920,5/1/2023,05:40P,MOBILE BUS LANE VIOLATION,$50.00 ,
KZF6726,NY,PAS,5602297315,5/1/2023,06:23P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
AF5435,NY,PAS,5602297583,5/1/2023,06:41P,MOBILE BUS LANE VIOLATION,$50.00 ,QN
HJN5759,NY,PAS,5602296943,5/1/2023,05:41P,MOBILE BUS LANE VIOLATION,$50.00 ,MN
KZF5838,NY,PAS,5602297145,5/1/2023,05:55P,MOBILE BUS LANE VIOLATION,$50.00 ,
KWX5879,NY,PAS,5602297091,5/1/2023,05:52P,MOBILE BUS LANE VIOLATION,$50.00 ,
T103778C,NY,OMT,5602298125,5/1/2023,09:59P,MOBILE BUS LANE VIOLATION,$50.00 ,
T756336C,NY,OMT,5602295150,5/1/2023,02:27P,MOBILE BUS LANE VIOLATION,$50.00 ,BK
74689ND,NY,COM,5602292421,5/1/2023,07:11A,MOBILE BUS LANE VIOLATION,$250.00 ,
98243JZ,NY,COM,5602292380,5/1/2023,03:15A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
11759ME,NY,COM,5602292512,5/1/2023,07:28A,MOBILE BUS LANE VIOLATION,$250.00 ,QN
51317NC,NY,COM,5602292937,5/1/2023,07:52A,MOBILE BUS LANE VIOLATION,$50.00 ,MN
